time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,OrgRole,known_headcount,white,mixed,asian,black,other,white_perc,mixed_perc,asian_perc,black_perc,other_perc
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,All children and family social workers,20,15,1,2,2,0,75,5,10,10,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,All children and family social workers,56,47,1,1,7,0,83.9,1.8,1.8,12.5,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,All children and family social workers,92,83,2,3,3,1,90.2,2.2,3.3,3.3,1.1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",All children and family social workers,179,169,6,3,1,0,94.4,3.4,1.7,0.6,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",All children and family social workers,272,234,9,5,22,2,86,3.3,1.8,8.1,0.7
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,All children and family social workers,225,200,3,1,0,21,88.9,1.3,0.4,0,9.3
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,All children and family social workers,98,96,1,0,0,1,98,1,0,0,1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,All children and family social workers,159,153,4,2,0,0,96.2,2.5,1.3,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,All children and family social workers,268,231,10,6,20,1,86.2,3.7,2.2,7.5,0.4
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,All children and family social workers,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,All children and family social workers,89,85,4,0,0,0,95.5,4.5,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,All children and family social workers,156,147,0,5,4,0,94.2,0,3.2,2.6,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,All children and family social workers,239,228,3,0,8,0,95.4,1.3,0,3.3,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,All children and family social workers,100,97,1,1,1,0,97,1,1,1,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,All children and family social workers,84,74,0,4,5,1,88.1,0,4.8,6,1.2
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,All children and family social workers,70,66,1,0,3,0,94.3,1.4,0,4.3,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,All children and family social workers,197,185,4,1,7,0,93.9,2,0.5,3.6,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,All children and family social workers,189,113,12,13,49,2,59.8,6.3,6.9,25.9,1.1
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,All children and family social workers,9,8,0,0,1,0,88.9,0,0,11.1,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,All children and family social workers,177,112,16,6,38,5,63.3,9,3.4,21.5,2.8
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,All children and family social workers,81,35,6,3,35,2,43.2,7.4,3.7,43.2,2.5
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,All children and family social workers,142,57,4,10,68,3,40.1,2.8,7,47.9,2.1
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,All children and family social workers,228,150,16,9,49,4,65.8,7,3.9,21.5,1.8
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,All children and family social workers,89,58,2,3,22,4,65.2,2.2,3.4,24.7,4.5
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,All children and family social workers,142,51,9,6,74,2,35.9,6.3,4.2,52.1,1.4
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,All children and family social workers,175,73,11,9,82,0,41.7,6.3,5.1,46.9,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,All children and family social workers,138,45,4,30,58,1,32.6,2.9,21.7,42,0.7
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,All children and family social workers,257,133,10,11,97,6,51.8,3.9,4.3,37.7,2.3
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,All children and family social workers,243,87,10,69,71,6,35.8,4.1,28.4,29.2,2.5
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,All children and family social workers,155,59,9,15,70,2,38.1,5.8,9.7,45.2,1.3
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,All children and family social workers,109,60,4,10,33,2,55,3.7,9.2,30.3,1.8
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,All children and family social workers,172,81,7,13,68,3,47.1,4.1,7.6,39.5,1.7
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,All children and family social workers,142,79,4,13,46,0,55.6,2.8,9.2,32.4,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,All children and family social workers,171,94,9,8,59,1,55,5.3,4.7,34.5,0.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,All children and family social workers,140,37,8,16,76,3,26.4,5.7,11.4,54.3,2.1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,All children and family social workers,161,72,6,10,69,4,44.7,3.7,6.2,42.9,2.5
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,All children and family social workers,141,52,14,1,71,3,36.9,9.9,0.7,50.4,2.1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,All children and family social workers,178,69,14,31,63,1,38.8,7.9,17.4,35.4,0.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,All children and family social workers,175,78,27,7,62,1,44.6,15.4,4,35.4,0.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,All children and family social workers,250,122,7,26,94,1,48.8,2.8,10.4,37.6,0.4
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,All children and family social workers,123,56,6,38,21,2,45.5,4.9,30.9,17.1,1.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,All children and family social workers,33,25,0,1,7,0,75.8,0,3,21.2,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,All children and family social workers,90,46,2,14,25,3,51.1,2.2,15.6,27.8,3.3
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,All children and family social workers,133,58,10,24,37,4,43.6,7.5,18,27.8,3
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,All children and family social workers,114,84,10,10,9,1,73.7,8.8,8.8,7.9,0.9
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,All children and family social workers,74,43,4,5,21,1,58.1,5.4,6.8,28.4,1.4
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,All children and family social workers,143,64,5,19,52,3,44.8,3.5,13.3,36.4,2.1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,All children and family social workers,z,z,z,z,z,z,z,z,z,z,z
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,All children and family social workers,99,51,4,4,38,2,51.5,4,4,38.4,2
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,All children and family social workers,103,31,7,10,50,5,30.1,6.8,9.7,48.5,4.9
2019,Reporting year,National,E92000001,England,,,,,,Senior manager,471,418,10,18,22,3,88.7,2.1,3.8,4.7,0.6
2019,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Senior manager,15,15,0,0,0,0,100,0,0,0,0
2019,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Senior manager,74,72,0,1,1,0,97.3,0,1.4,1.4,0
2019,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Senior manager,35,32,0,2,1,0,91.4,0,5.7,2.9,0
2019,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Senior manager,27,23,0,2,2,0,85.2,0,7.4,7.4,0
2019,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Senior manager,30,25,4,1,0,0,83.3,13.3,3.3,0,0
2019,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Senior manager,60,56,1,3,0,0,93.3,1.7,5,0,0
2019,Reporting year,Regional,E92000001,England,E12000007,London,,,,Senior manager,130,98,4,8,18,2,75.4,3.1,6.2,13.8,1.5
2019,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Senior manager,68,66,1,1,0,0,97.1,1.5,1.5,0,0
2019,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Senior manager,32,31,0,0,0,1,96.9,0,0,0,3.1
2019,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Senior manager,62,47,1,2,11,1,75.8,1.6,3.2,17.7,1.6
2019,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Senior manager,68,51,3,6,7,1,75,4.4,8.8,10.3,1.5
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Senior manager,0,x,x,x,x,x,x,x,x,x,x
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Senior manager,6,6,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Senior manager,11,11,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Senior manager,6,4,0,1,1,0,66.7,0,16.7,16.7,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Senior manager,2,1,0,1,0,0,50,0,50,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Senior manager,0,x,x,x,x,x,x,x,x,x,x
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Senior manager,7,5,0,1,1,0,71.4,0,14.3,14.3,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Senior manager,3,2,0,1,0,0,66.7,0,33.3,0,0
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Senior manager,5,4,0,0,1,0,80,0,0,20,0
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Senior manager,4,3,0,1,0,0,75,0,25,0,0
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Senior manager,7,6,0,0,1,0,85.7,0,0,14.3,0
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Senior manager,8,5,2,1,0,0,62.5,25,12.5,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Senior manager,5,4,1,0,0,0,80,20,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Senior manager,2,1,1,0,0,0,50,50,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Senior manager,36,34,1,1,0,0,94.4,2.8,2.8,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Senior manager,11,9,0,2,0,0,81.8,0,18.2,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Senior manager,18,18,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Senior manager,5,4,1,0,0,0,80,20,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Senior manager,6,6,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Senior manager,3,2,0,1,0,0,66.7,0,33.3,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Senior manager,9,9,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Senior manager,8,8,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Senior manager,7,7,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Senior manager,5,4,0,0,0,1,80,0,0,0,20
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Senior manager,6,5,0,0,1,0,83.3,0,0,16.7,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Senior manager,4,2,0,0,1,1,50,0,0,25,25
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Senior manager,2,1,0,1,0,0,50,0,50,0,0
