time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Age on ceasing,5 to 9 years,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Age on ceasing,Total,0,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Age on ceasing,Under 1 year,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Gender,Female,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Gender,Male,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Gender,Total,0,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Accommodation on remand ended,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Adopted,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Age assessment determined child aged 18 or over,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Aged 18 (or over) and remained with current carers,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Care ceased for any other reason,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Care taken by another local authority,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Child moved abroad,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Died,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Moved into independent living (with no formalised support),z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Moved into independent living (with supportive accommodation),z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Residence order or child arrangement order granted,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Sentenced to custody,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Special guardianship orders,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Total,0,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Transferred to residential care funded by adult social services,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Age on ceasing,1 to 4 years,37,25
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Age on ceasing,10 to 15 years,14,9
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Age on ceasing,16 years,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Age on ceasing,17 years,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Age on ceasing,18 years and over,59,39
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Age on ceasing,5 to 9 years,9,6
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Age on ceasing,Total,151,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Age on ceasing,Under 1 year,20,13
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Gender,Female,72,48
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Gender,Male,79,52
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Gender,Total,151,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Accommodation on remand ended,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Adopted,35,23
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Aged 18 (or over) and remained with current carers,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Care ceased for any other reason,26,17
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Care taken by another local authority,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Child moved abroad,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Died,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",14,9
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Moved into independent living (with no formalised support),c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Moved into independent living (with supportive accommodation),29,19
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Residence order or child arrangement order granted,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,16,11
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Sentenced to custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Special guardianship orders,18,12
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Total,151,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Reason episode ceased,Transferred to residential care funded by adult social services,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Age on ceasing,1 to 4 years,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Age on ceasing,10 to 15 years,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Age on ceasing,16 years,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Age on ceasing,17 years,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Age on ceasing,18 years and over,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Age on ceasing,5 to 9 years,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Age on ceasing,Total,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Age on ceasing,Under 1 year,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Gender,Female,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Gender,Male,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Gender,Total,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Accommodation on remand ended,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Adopted,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Age assessment determined child aged 18 or over,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Aged 18 (or over) and remained with current carers,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Care ceased for any other reason,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Care taken by another local authority,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Child moved abroad,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Died,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Moved into independent living (with no formalised support),z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Moved into independent living (with supportive accommodation),z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Residence order or child arrangement order granted,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Sentenced to custody,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Special guardianship orders,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Total,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Reason episode ceased,Transferred to residential care funded by adult social services,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Age on ceasing,1 to 4 years,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Age on ceasing,10 to 15 years,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Age on ceasing,16 years,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Age on ceasing,17 years,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Age on ceasing,18 years and over,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Age on ceasing,5 to 9 years,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Age on ceasing,Total,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Age on ceasing,Under 1 year,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Gender,Female,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Gender,Male,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Gender,Total,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Accommodation on remand ended,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Adopted,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Age assessment determined child aged 18 or over,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Aged 18 (or over) and remained with current carers,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Care ceased for any other reason,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Care taken by another local authority,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Child moved abroad,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Died,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Moved into independent living (with no formalised support),z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Moved into independent living (with supportive accommodation),z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Residence order or child arrangement order granted,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Sentenced to custody,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Special guardianship orders,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Total,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Reason episode ceased,Transferred to residential care funded by adult social services,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Age on ceasing,1 to 4 years,42,16
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Age on ceasing,10 to 15 years,41,16
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Age on ceasing,16 years,15,6
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Age on ceasing,17 years,9,3
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Age on ceasing,18 years and over,89,34
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Age on ceasing,5 to 9 years,33,13
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Age on ceasing,Total,259,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Age on ceasing,Under 1 year,30,12
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Gender,Female,120,46
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Gender,Male,139,54
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Gender,Total,259,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Accommodation on remand ended,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Adopted,32,12
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Age assessment determined child aged 18 or over,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Aged 18 (or over) and remained with current carers,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Care ceased for any other reason,68,26
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Care taken by another local authority,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Child moved abroad,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Died,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",9,3
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Moved into independent living (with no formalised support),c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Moved into independent living (with supportive accommodation),13,5
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Residence order or child arrangement order granted,12,5
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,8,3
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,60,23
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Sentenced to custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Special guardianship orders,37,14
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Total,259,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Reason episode ceased,Transferred to residential care funded by adult social services,12,5
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Age on ceasing,1 to 4 years,44,22
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Age on ceasing,10 to 15 years,41,21
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Age on ceasing,16 years,12,6
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Age on ceasing,17 years,12,6
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Age on ceasing,18 years and over,53,27
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Age on ceasing,5 to 9 years,25,13
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Age on ceasing,Total,199,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Age on ceasing,Under 1 year,12,6
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Gender,Female,95,48
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Gender,Male,104,52
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Gender,Total,199,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Accommodation on remand ended,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Adopted,33,17
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Age assessment determined child aged 18 or over,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Aged 18 (or over) and remained with current carers,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Care ceased for any other reason,62,31
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Care taken by another local authority,34,17
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Child moved abroad,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Died,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",12,6
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Moved into independent living (with no formalised support),0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Moved into independent living (with supportive accommodation),c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Residence order or child arrangement order granted,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,13,7
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,13,7
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Sentenced to custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Special guardianship orders,16,8
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Total,199,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Age on ceasing,1 to 4 years,49,18
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Age on ceasing,10 to 15 years,44,16
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Age on ceasing,16 years,13,5
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Age on ceasing,17 years,7,3
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Age on ceasing,18 years and over,89,32
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Age on ceasing,5 to 9 years,51,19
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Age on ceasing,Total,275,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Age on ceasing,Under 1 year,22,8
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Gender,Female,133,48
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Gender,Male,142,52
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Gender,Total,275,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Accommodation on remand ended,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Adopted,24,9
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Aged 18 (or over) and remained with current carers,z,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Care ceased for any other reason,56,20
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Care taken by another local authority,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Child moved abroad,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Died,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Moved into independent living (with no formalised support),6,2
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Moved into independent living (with supportive accommodation),40,15
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Residence order or child arrangement order granted,13,5
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,27,10
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,63,23
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Sentenced to custody,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Special guardianship orders,37,13
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Total,275,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Age on ceasing,1 to 4 years,31,17
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Age on ceasing,10 to 15 years,23,12
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Age on ceasing,16 years,6,3
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Age on ceasing,17 years,7,4
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Age on ceasing,18 years and over,78,42
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Age on ceasing,5 to 9 years,15,8
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Age on ceasing,Total,185,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Age on ceasing,Under 1 year,25,14
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Gender,Female,83,45
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Gender,Male,102,55
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Gender,Total,185,100
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Reason episode ceased,Accommodation on remand ended,0,0
